class	seq-4_PFM-11	seq-4_PFM-10	seq-4_PFM-3	seq-4_PFM-6	seq-4_PFM-7	seq-4_PFM-5	seq-4_PFM-2	seq-4_PFM-8	seq-4_PFM-1	seq-4_PFM-4	seq-struct-8_PFM-3	seq-struct-8_PFM-9	seq-struct-8_PFM-6	seq-struct-8_PFM-7	seq-struct-8_PFM-5	seq-struct-8_PFM-2	seq-struct-8_PFM-8	seq-struct-8_PFM-1	seq-struct-8_PFM-4	seq-struct-16_PFM-11	seq-struct-16_PFM-10	seq-struct-16_PFM-3	seq-struct-16_PFM-9	seq-struct-16_PFM-6	seq-struct-16_PFM-7	seq-struct-16_PFM-5	seq-struct-16_PFM-2	seq-struct-16_PFM-8	seq-struct-16_PFM-1	seq-struct-16_PFM-4	struct-4_PFM-1	struct-7_PFM-1
1	0.17160015501903156	0.06430749975448637	0.35748776009752253	0.004871362202771058	0.001517069307436916	0.08546446206807619	0.0414926676085324	0.8042085579485602	0.009349800859833285	0.19045191742545867	0.07984100794777321	0.010609461837324386	0.02099347805480562	0.004641053631168996	0.8914577108139417	0.03123986718744401	0.017313705118175864	1.8448420826447132e-05	0.25707585701225155	0.000899973764592417	3.9260259257448104e-05	0.0002657904561802894	0.005272269989005035	0.05400092981267766	0.06853713551462617	8.714320495158426e-06	0.08395313203067872	0.001731531759745425	6.717322972353933e-08	0.06857882872918974	0.7238343833618223	2.555671844649585
1	0.2976431089479757	0.677573787612644	0.25801133219810013	0.1178753651017091	0.00040590666258356336	0.07256965998732773	0.07663374030875604	0.08562743532020677	0.08487074727511586	0.07821503767836667	0.5553183769255534	0.09362522118980637	0.02908282458588674	8.267862731431564e-07	8.196737971645438e-09	4.0954838400000005e-14	3.4714306562024453e-06	0.10979631937560363	0.423642749453808	0.21123642804840254	0.6305438870543925	1.1424399999999998e-24	3.7775359999999995e-18	7.556452e-18	4.232540949e-15	5.720000000000002e-19	1.3502000000000001e-17	6.019743744e-21	0.06279157085535794	0.2462751515351791	0.052222602674921875	2.555671844649585
1	0.9145792161193953	0.4221403426185338	0.5410122219855693	0.08284984592345931	0.001655814022224533	0.07905215651674606	0.09250915820670204	0.8106750139593825	0.7383464065553127	0.10524964484156038	0.6940917782952092	0.003308815578882024	0.0003019592830714389	0.171367971677056	0.8055678018567766	0.4064991058622912	0.0013588227926846059	0.28340275950057103	0.33537924869988694	0.01867080617358133	0.00014152988076876008	0.446283566301224	0.006668095904596038	0.0390373765906281	0.10205838847792226	8.339351341316413e-06	0.13081812496048584	8.266032166436288e-05	4.008541009846809e-09	0.004126435996791271	0.7238343833618223	0.6671000609911664
1	0.07942995640778747	0.0016709851199570675	0.00488142868900832	0.004059122954934848	0.00039063285924860713	0.07937951875366088	2.4541316380589984e-05	0.01753761561171203	1.871132453334188e-06	0.02399034527623458	0.00010165731125005831	0.0010853985468588234	0.010926158791986069	1.0988969929804859e-05	0.000583948957056933	3.684055006055271e-05	0.0016275089981270287	8.128119002673163e-07	6.410875757787015e-05	0.0017156614995265632	0.0008216114674426251	9.406856547148748e-07	4.663962038776598e-05	0.0007011879992153912	0.0058433694404091616	2.1827814015999995e-14	0.00293893678750616	1.6467631244999998e-19	3.2611365401976797e-07	0.0015217644500653603	1.3645126956394331	2.555671844649585
1	0.0013957157249339933	0.020461893253535663	0.02131131610641287	0.006248932092226948	0.0004902090847183157	0.0024669176043693717	0.013017246887858365	0.03843683985209585	3.994117710525325e-05	0.34300604838025106	3.7980989067519494e-05	1.6426309336817614e-05	0.013654926017560588	1.1159866478257052e-05	0.004701643180200583	0.0127573070459299	0.006939683407236878	4.2371166569141424e-06	5.9875579374402124e-05	4.119309056648402e-07	6.502142161340813e-08	6.997113532588438e-07	0.0006871458894415432	0.0008772760710965188	0.006537718845808743	3.7902671735589603e-10	0.005567002821994153	0.0018456321219664329	8.620776251615323e-18	1.6046227812272997e-11	1.3943689109330744e-06	6.781246969283337e-06
1	0.0015279224699729073	0.01891830318645183	0.02174185654795083	0.006250649003931734	0.00025145515762834195	0.03805076404129709	0.013021947521572742	0.038418273777728315	3.810151496924576e-05	0.5819080388979936	0.00011482798930317835	0.00030311901479157706	0.042770852784387046	1.2422653315485333e-05	0.004701986016059351	0.0127573070459299	0.005752488672895589	4.350980749810005e-06	7.322840183693775e-05	0.00017719745615909875	0.00022287269400702095	1.1878696657936954e-07	0.000566942515570295	0.0005462799361384573	0.006792608940212589	3.5977495915463605e-10	0.005567002821994153	0.002668546728611498	2.448461308057623e-10	7.666099874112603e-07	0.052222602674921875	2.555671844649585
1	0.001527907266764908	0.018189048154120216	0.02131131610641287	0.00726098202786061	0.0006503138217170956	0.0024669176043693717	0.013021030817912387	0.017572318886578186	3.810151496924576e-05	0.34300604838025106	0.005342368816978944	1.526296455304544e-05	0.011652140393795644	0.0014993103855709023	0.0025244365872330466	1.0822118063660142e-05	0.0013672939344194137	0.00011895028394602551	0.008615009875166894	0.0031314617150026707	0.00015513216604144618	4.290266916942294e-06	0.0003427292766268244	0.0020254628483157514	0.0005429368301236893	1.4503325543369999e-10	4.1473935341630104e-05	9.583895406719549e-10	7.497910379199822e-07	0.17392127115678668	0.7083676491571774	1.3057139209793027
1	0.07945062837597922	0.01862099836519792	0.02131131610641287	0.012087467524644752	0.0006864723062288362	0.01762702369998248	0.01844703153670259	0.038418273777728315	5.9442956793860955e-05	0.34300604838025106	0.007826696939804997	0.009703698753453494	0.06486440644078939	0.004202122369442754	0.0012810673215322226	1.1740168017116423e-06	0.00021965492216295343	0.00013191641578510192	0.00862638699019235	0.024286242864697806	0.01174593508605071	3.612081799328959e-06	7.996927704643685e-05	0.0018197353303823233	0.001435880414345898	1.45021653941076e-10	0.0014716134844187686	9.583895406719549e-10	0.0003266034448584887	0.1780291650081196	1.3645126956394331	2.555671844649585
1	0.0013957157249339933	0.02195287000329424	0.02131131610641287	0.006270572600749558	0.00030683363482424613	0.02291528834906037	0.013017246887858365	0.017572318886578186	3.810151496924576e-05	0.34300604838025106	0.0004871785429279024	7.518976589263526e-05	0.014171109911849882	2.0647231767111204e-05	0.002552793124629057	0.012759146287989551	0.0057399535249845176	4.237251408799774e-06	5.909534664274214e-05	1.1395747071305904e-06	0.0001516238181240771	1.1897015865333923e-07	0.002034659102523543	0.0005837656618910589	0.007059097963307922	5.645128092016041e-10	0.005567002821994153	0.0018448279892027976	5.768329353922809e-15	3.6550367011100005e-11	0.013650594524304518	0.6531652473902037
1	0.0016475200017728765	0.018452518185523722	0.02174185654795083	0.007931696032322771	0.0006581582964563867	0.058497732743920006	0.013021947521572742	0.038413349103932314	3.810151496924576e-05	0.5819080388979936	0.0003423564762959	0.00018457407954608365	0.039135369259778924	1.450426592311391e-05	0.004701643180200583	0.0127573070459299	0.007053197197600908	4.350980749810005e-06	7.322840183693775e-05	0.013485528001874981	7.223667815321991e-09	2.3662054124611396e-06	0.0004785188097597594	0.001401604963220351	0.006792608940212589	2.8635597821511207e-10	0.005567002821994153	0.0018448526404085941	3.0912080973964827e-10	0.023835515617585512	0.7083676491571774	1.930692882814444
1	0.0014083097349649387	0.018393898577566667	0.039570041099503434	0.00726098202786061	0.17088917711307763	0.0024669176043693717	0.013017246887858365	0.017572318886578186	0.002867191189782947	0.34300604838025106	0.024891949858777834	4.087982214916385e-06	0.014268764253796527	0.0010701268023173736	0.0024616302877169573	0.029389942979480957	0.0014964510231766427	4.2368187963026735e-06	5.909534664274214e-05	8.382378896098971e-08	2.9047758327514783e-14	1.1921578382188865e-07	0.03612509627434003	0.0005498163601903496	0.007182723891500955	5.71020628165529e-06	0.0429341017917316	0.0018450353513807156	4.90485869235072e-21	3.6276486791687996e-11	4.1341380806685974e-07	5.9008116091243996e-08
1	0.7646202183826737	0.8942365839843114	0.8653044444301454	0.002753427835465472	0.001272025320165565	0.06111506204463397	0.545924066643233	2.2609448974208397	0.11439160597877468	0.10672489152628742	0.6940917782952092	0.004678592707967204	0.0018740114876296546	1.7302207720489258e-05	0.02814831444458494	2.305422526473852e-05	0.01020323102772336	0.023544022079735737	0.8614028947534915	0.14630614375348955	0.04678789482007015	0.05759774261657908	0.0008060930866835307	0.06708132620802043	0.05814177332459434	3.2959169832e-14	0.001168013469395966	3.8353353340301006e-17	0.39650971640735566	0.2710253335142965	1.3645126956394331	2.555671844649585
1	0.0016555675535176839	0.019120867960301886	0.02131131610641287	0.008700563838372949	0.0006503138217170956	0.0024669176043693717	0.013021030817912387	0.017597657629415918	0.00012963996534969764	0.34300604838025106	5.6981033446132544e-05	4.122674458173357e-06	0.013546626884398748	0.0029176646364766105	0.003496121320852299	0.0014996217112991695	0.00235393775623071	4.316153608130284e-06	7.277238180555347e-05	2.1963382790343443e-06	0.00015162090443848433	2.582680695290282e-05	0.00045555580276629193	0.009845747748495625	0.0049448046827944465	4.75338841236846e-10	0.00816485270837104	0.0018448279892027976	3.2447164718740565e-15	4.9466630019728004e-11	0.0005992075960201077	0.0142498262646968
1	0.00140832523725244	0.39469494776958575	0.23235781935657976	5.560266375605155e-05	0.17158359631789452	0.7998117087124815	0.061022383979666646	0.06829477756481944	0.37417388371305105	0.5512376679082647	0.2919738262997822	0.0002591774469744773	0.1768824347590334	6.2940873574711555e-06	0.827383765020314	0.0006458989442249764	0.0004270673857565452	0.3855351459017846	0.05459306942262404	0.10856733877215864	0.18543640435034986	2.52189239212166e-07	0.005047085702462416	0.004093144394534852	0.039090113483680376	6.122582821380704e-06	0.013512779742314414	6.985043841209289e-08	0.23481116175230177	0.477166472608935	0.052222602674921875	2.555671844649585
1	1.3609740765100928	0.6511235584507823	0.4760079901672917	0.10853176747899809	0.0015005643975827235	0.8109872699637826	0.5848604923677583	1.5357225925985583	1.2359593588624538	0.22690565062487636	0.8146819658013538	0.00011901107105211641	0.7737851564546461	0.10284822015622912	0.18434082008547692	0.33327177894348825	0.011233896602658815	1.1248717623528925	0.7013707647244953	0.0018082097080869947	0.0025978486118319846	0.7851684465726115	0.0020568697056275024	0.31848119431855637	0.26529036223138014	4.2837181127999996e-14	0.3172887448455819	1.7693031945846774e-13	6.79637077414422e-10	0.018533724476015024	0.04406689640898938	0.6534651628381711
1	0.3418010416156947	0.02210997468176657	0.16717443611692262	0.11495832724453685	0.23445746974665133	0.05818514775748419	0.08108162921943712	0.07939667427021686	0.11064435161427882	0.271778959152442	0.15791443432005023	0.005938390631458624	0.22417886700473896	0.05908173077541222	0.03004728711655582	0.002415590665521519	0.00014990201858720555	0.0003396137945641431	0.008613442040181002	0.0002292299518856704	1.5355135344218477e-07	4.369368683097182e-07	0.4363130372462411	0.0004074727056405599	0.09865457390732037	0.12008455623010786	0.009174263607431453	0.03488689043538214	4.5614508837817346e-07	0.0020404078435810884	0.052222602674921875	2.555671844649585
1	0.00019498474307951935	0.015691262092896962	0.06991754619155915	0.002702405410371783	0.2932168795843568	0.0437731449764589	1.2194620883696e-07	0.8096184767106737	0.00014649583377445628	0.025115378548785573	0.02787162234303113	0.00016973823321980738	0.006050027125622486	1.9712625768842387e-05	0.0008263713488714606	1.4445209157507031e-06	0.0436455498832321	0.00010262710163067927	7.571462776140233e-08	1.2208339013827221e-05	0.0026495111061514295	0.003857551105746518	0.0016985975482936445	0.030476910713129888	0.010919570285287915	4.1569975308838625e-07	0.00025898963953518945	5.653212784961456e-09	1.5991556508378307e-05	6.067525445569004e-07	1.3645126956394331	1.3057139209793027
1	0.17144916115170936	0.5195250866432118	0.5590346510343676	0.08468379696799591	0.3141163903775457	0.08507797030648034	0.03404841435627159	0.8108497401424882	0.1096549002315538	0.10081474849902636	0.5553183769255534	0.018424325441692625	0.0848521314603825	0.10809354365054726	0.020122994684500572	7.21504800787479e-06	0.012768085980813802	0.026145454175802663	3.514488095940188e-05	0.20801860374135417	0.21203479349729404	3.915103207613321e-06	0.0018845437172017186	0.0010872399089874904	0.043262985401245437	0.22735317517135242	0.0005381892102505909	0.0001386054433959678	0.11455695765498575	0.12206298784760013	0.7083676491571774	2.555671844649585
1	0.0006702770659483333	0.01857099097775754	0.023999120821878932	0.006856287551469243	0.0004436871570282759	0.02327816647307071	9.820402514759244e-06	0.0439355255379065	0.000992709316085554	0.050512433852547056	9.172834767668594e-06	0.0001281329083226823	0.0036737826774793213	0.007029901747330368	0.02695725747932154	0.08876571095084554	0.0007040354783150398	2.770863060037575e-09	5.0109236512618705e-06	1.74827356048526e-06	9.456829572703906e-14	4.309383484914001e-07	0.0006749714362428454	0.00015933646890213052	0.05785740564206459	1.00533966476652e-10	0.058891299856634355	3.629590904033039e-05	2.4188723562766272e-18	2.900314244768954e-06	4.806873340628899e-05	4.2791056301626605e-06
1	0.29799649635346565	0.12968550198629747	0.12531566198354435	0.003993267978445524	0.0009052569239040046	0.03719631890825957	0.3554937093470786	0.06745268475021346	1.1703581539685668	0.13977384236182427	0.6940917782952092	0.002629641212208982	0.3953016098968946	0.005460485378211474	0.04624844895685047	0.36563531229351826	0.017167780873512204	1.1248717623528925	0.2396662934504098	0.053005449234054154	0.03609240391811245	0.7851684465726115	0.0010812070136606686	0.4925929648244707	0.06054129882982176	5.89107139886416e-10	0.24951341528779533	0.0009911606200676904	4.983088784118258e-05	0.0011841606264953257	0.7083676491571774	2.555671844649585
1	0.2978688205644254	0.16713003547270627	0.2582729762455709	0.014583948317718922	0.0010982359573940795	0.07266169886843919	0.15086538022090182	0.08527798295399534	0.4139361567589311	0.09566487677314815	0.6940917782952092	0.0051675769307826715	0.009942038351419574	0.012839964918251687	0.005635043884484244	7.482924664239151e-06	0.012201737570670721	0.3015689565601531	0.4767111005500836	0.13558094302814755	0.06600235576768193	0.00036573117222704144	0.010298920521810025	0.00305952138381813	2.7875948710848813e-05	1.632680718529444	7.64762814871499e-05	0.009244345915691149	0.0036332137901364057	0.15318908873835102	1.3645126956394331	2.555671844649585
1	0.29782706832139133	0.16713003547270627	0.2582729762455709	0.014583948317718922	0.0007537086446545195	0.07307258679321481	0.15086538022090182	0.08527798295399534	0.4139361567589311	0.05274472080997922	0.6940917782952092	0.015158706693490868	0.009603436148026136	1.988114135270807e-05	0.00010778169075325602	6.92490793841881e-10	0.00037758295491183245	0.30646346005707037	0.5552079998818755	0.19265517718932662	0.1407472080337682	0.0009485268337581749	0.000755676911385095	0.011412643321233368	1.6764284470147278e-05	3.648103260676411e-06	5.2340746172848095e-08	3.552397025097834e-06	0.40227384317083037	0.2462751515351791	0.7083676491571774	2.555671844649585
1	1.061072207144714	0.006368524273874488	0.0038744793723380893	0.013349589199956576	0.2901286489367782	0.043344728474429356	0.2685791591996862	0.023289635572699818	4.9357354321201396e-05	0.5240480518057287	0.0014627495031609317	0.0034133252820316567	0.6348042183851452	0.0013208875650040112	0.0006726215024816958	4.146153666835203e-06	0.01693435448391401	4.8339014465056485e-05	0.7577734008043902	0.042370353310744936	0.006330808771184059	1.475409242404231e-06	0.0003831431310411325	0.0010962873833604237	0.0016334705049691047	1.5643914496750803e-10	0.001794134721366274	6.265284355106379e-06	6.832155745552438e-05	0.3637179363434853	0.7083676491571774	2.555671844649585
1	1.061072207144714	0.0059722855023942156	0.003865468077437254	0.09283774580930235	0.04164892289672989	0.002438283229356736	0.2685791591996862	0.04413383853280688	0.00020377747170645852	0.5240480518057287	0.0018961811818464054	0.00018053114834265305	0.6348042183851452	3.2367664842169116e-06	0.0001571937914614274	2.4137944025780194e-10	4.568152254659439e-05	2.1339990673486415e-05	0.8525146924572089	0.05315557193252616	0.00042603501861202697	0.007525930978585718	0.0006234403754297942	0.13722233254849533	0.0005485934217944683	7.677147344965958e-10	1.9022989146610983e-06	5.199141223315047e-07	2.3935827137643046e-05	0.03546501773823873	1.3645126956394331	2.555671844649585
1	1.3373983773840867	0.3952909606988143	0.3311689241418537	0.09284483907788289	0.04169791920179128	0.01674326514530508	0.2848788478217974	0.8041873074218305	0.0035192678568697804	0.5311644565848215	0.03259744869280071	4.02391171004665e-05	0.5216410966403996	0.00011465256003243663	0.0009172737236454039	1.3813568935575853e-05	0.01969197415055228	2.793250442718609e-05	0.8525146924572089	0.010946962979280167	1.2487618238580369e-06	5.614764488541485e-06	0.0004333629863219402	0.01879312032685272	0.000541642340684005	2.2823144663308285e-06	5.480550524036558e-05	0.02244189964664259	3.310324739831109e-08	6.209998569580353e-06	0.6823649367130051	0.014247430968650152
1	1.061072207144714	0.006304228264397832	0.003865468077437254	0.09327688663036517	0.04164892289672989	0.02330362124896174	0.2685791591996862	0.04412881779537975	0.00020377747170645852	0.5240480518057287	0.0008574494827190445	5.8683886653947624e-05	0.45160024819844	0.0003510078578988779	0.023150603193634878	1.0194522679701665e-05	0.08366664580185126	3.4580185585284287e-06	0.2390331415585134	0.0003484655191282848	1.867849168523975e-11	7.828471731771072e-07	0.0007658812960581326	0.0024872709429600358	0.024413210134050838	2.2820689670613984e-06	0.000868759667755219	0.002163241938114289	4.3431240506594375e-12	0.03546973546502508	0.6965564289218888	0.6671000609911664
1	1.1874474427013975	0.39432832552791847	0.6580143613861581	0.09286756752589605	0.04191422913591775	0.06683739405094678	0.28254382617235574	1.535897318781664	0.3639857879757495	0.5520557741335113	0.02822770540515909	0.00024367914484497722	0.45569377237348363	0.01994597973893815	0.5038196588527534	0.18672545328738993	0.08263143811633439	2.5557899801090794e-05	0.4693549105253396	0.002349261589716271	1.195581068895088e-07	1.3285530194374286e-06	0.05548114958408692	0.0003758905338113781	0.05382010947067215	1.3213053133680702e-05	0.2688270043464278	0.012520447769636234	2.1446754922836608e-06	0.03546501773823873	0.7083676491571774	2.555671844649585
1	1.061072207144714	0.023266819822240915	0.10749192807804132	0.09401907371332796	0.04164105633523693	0.023296153269650687	0.2685791591996862	0.0853917403593743	0.004270725262773389	0.5361332968127932	0.002499769124054407	0.0013772058201871153	0.46509942725449493	0.009678061447067711	0.4225083691914176	0.3097960137231107	0.01434836907269782	6.182471012346205e-06	0.5421953463566364	2.669114299760869e-08	3.94608605348256e-15	2.649166188686206e-07	0.010436566671078371	0.001983807800050806	0.0009778900072302682	4.334272332186205e-06	0.0992898988852837	0.007405388768168262	1.923393551679488e-21	6.2837637261e-14	4.1341380806685974e-07	1.480363742557339e-07
1	0.4681762774714576	0.13426619915205662	0.15221753691595216	0.001926539468998294	0.0018039992800716693	0.08420833569224442	0.03938219033207005	0.8100898666323386	1.1703581539685668	0.12859048226942316	0.00440522054566914	0.008244459303571672	0.05119375951132682	0.01006356428435317	1.585556535592142	0.030642327801984552	0.012902155910495655	7.584891471464606e-06	0.31055333331134866	0.064419614323686	0.00015934651087676704	6.165618481484341e-05	0.01528699524778244	0.02141869548756597	0.12143304882456608	1.63951927993118e-10	0.08164693798947201	4.85286358083249e-08	9.70250851615787e-07	0.0012746187192458837	1.3645126956394331	0.05575599730902031
1	0.0003700880147562977	0.004916913769822844	0.024626155507328114	6.671576112818746e-06	0.00027499479668483196	0.0024339578027704565	7.594291628612631e-10	0.06479327383495397	4.8844938175560204e-05	0.015545728573761502	0.04042856405104055	0.011107082210035014	0.007056246032159741	7.439294660295357e-06	0.00011524645255079773	6.34687824569679e-07	0.00029034270176576753	3.116660720549798e-05	4.971837530648519e-06	3.3530353993334397e-09	4.8243800511504005e-16	0.00015404457597215315	0.00047471512004990763	0.00370072440053481	0.00153294695019111	0.0569757370617544	6.34342600876732e-05	8.04423786475884e-05	6.0908596981759996e-24	2.2160909648799997e-13	5.460450700036791e-05	1.4879423398088498e-07
1	0.7445105104657832	0.4414585601726647	0.22869742406728263	0.01656750799281802	0.19513310911640505	1.5370343857875621	0.16649944552005927	0.07387942251003868	0.6878529897609487	0.41649208976849944	0.5972410078311867	0.04448039158196118	0.4225374333206537	0.09306256373204778	0.01278610375729931	2.4509828702998183e-05	0.011191637530333871	0.302969650158091	0.6788816763275007	0.058654272033045976	0.02326642659906671	0.0010700152339862133	0.0003421543886767553	0.11901563572252978	0.004734956513853217	1.0659248922403559e-09	0.0022194359373719393	0.004665887753741872	0.1403972579693207	0.3173532687964817	1.3645126956394331	2.555671844649585
1	0.6960499177610737	0.023698857112838864	0.2430487821295218	0.03049946084452852	0.001157392264415863	0.8002465260195996	0.38641281086581925	0.07406875325053325	0.0081409769042872	0.1884927884457039	0.2826126930787284	0.004447774069154797	0.006094279365947263	0.048925073068599924	0.0006459741739427076	0.11152834373740059	0.018008262349053422	9.444847053313767e-05	0.3559415998940266	0.03887847935673131	0.00015983133193988184	2.1678403842325654e-06	0.5005254467791044	0.000541911752130483	0.018673262225724706	1.9393135609507607e-05	0.2495738118451978	4.616049513255831e-06	0.0023748882832952604	0.1421701783199844	0.7083676491571774	2.555671844649585
